PERIODO,RUBRO,TIPO_PRESTACION,BARRIO,total
201301,COLECTIVO,SOLICITUD,VELEZ SARSFIELD,1
201301,COLECTIVO,SOLICITUD,VILLA URQUIZA,1
201301,COLONIA DE VACACIONES,DENUNCIA,PALERMO,1
201301,COLONIA DE VACACIONES,DENUNCIA,RECOLETA,1
201301,COMPUTACION / TELEFONIA / ELECTRODOMESTICOS,DENUNCIA,ALMAGRO,1
201301,COMPUTACION / TELEFONIA / ELECTRODOMESTICOS,DENUNCIA,CHACARITA,1
201301,COMPUTACION / TELEFONIA / ELECTRODOMESTICOS,DENUNCIA,FLORESTA,1
201301,COMPUTACION / TELEFONIA / ELECTRODOMESTICOS,DENUNCIA,VILLA CRESPO,1
201301,CONCESIONARIO DE AUTOS / VENTA DE VEHICULOS,DENUNCIA,NUÑEZ,1
201301,CONCESIONARIO DE AUTOS / VENTA DE VEHICULOS,DENUNCIA,VILLA PUEYRREDON,1
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,ALMAGRO,2
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,BELGRANO,1
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,CONSTITUCION,1
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,FLORESTA,1
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,RECOLETA,1
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,VILLA CRESPO,1
201301,CONSULTORIO / CENTRO MEDICO / PREST. AMBULATORIAS,DENUNCIA,VILLA URQUIZA,1
201301,DELIVERY DE BEBIDAS ALCHOLICAS,DENUNCIA,VELEZ SARSFIELD,1
201301,DELIVERY DE BEBIDAS ALCHOLICAS,DENUNCIA,VILLA SOLDATI,1
201301,DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL,DENUNCIA,BOCA,1
201301,DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL,DENUNCIA,CONSTITUCION,1
201301,DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL,DENUNCIA,PARQUE AVELLANEDA,1
201301,DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL,DENUNCIA,VILLA ORTUZAR,1
201301,DENUNCIAS SOBRE INCONDUCTAS REFERIDAS A LA ACTUACION POLICIAL,DENUNCIA,VILLA URQUIZA,1
201301,DEPOSITO,DENUNCIA,ALMAGRO,1
201301,DEPOSITO,DENUNCIA,BARRACAS,1
201301,DEPOSITO,DENUNCIA,LINIERS,3
201301,DEPOSITO,DENUNCIA,NUEVA POMPEYA,1
201301,DEPOSITO,DENUNCIA,PARQUE PATRICIOS,1
201301,DEPOSITO,DENUNCIA,RECOLETA,1
201301,DEPOSITO,DENUNCIA,VILLA GRAL. MITRE,4
201301,DEPOSITO DE ACTIVIDAD GANADERA Y/O AGRICOLA,DENUNCIA,MATADEROS,1
201301,DEPOSITO DE ALIMENTOS / BEBIDAS,DENUNCIA,BARRACAS,2
201301,DEPOSITO DE ALIMENTOS / BEBIDAS,DENUNCIA,FLORES,1
201301,DEPOSITO DE PAPEL / CARTON Y AFINES,DENUNCIA,NUEVA POMPEYA,1
201301,DEPOSITO DE PRODUCTOS DE ELECTRICIDAD Y AFINES,DENUNCIA,VILLA CRESPO,1
201301,DEPOSITO DE PRODUCTOS QUIMICOS / PETROLEO,DENUNCIA,BALVANERA,1
201301,DEPOSITO DE PRODUCTOS QUIMICOS / PETROLEO,DENUNCIA,CHACARITA,1
201301,DEPOSITO DE TEXTIL Y AFINES,DENUNCIA,ALMAGRO,1
201301,DEPOSITO DE TEXTIL Y AFINES,DENUNCIA,VILLA DEVOTO,1
201301,DEPOSITO DE TEXTIL Y AFINES,DENUNCIA,VILLA GRAL. MITRE,1
201301,DEPOSITO DE VEHICULOS / AUTOPARTES Y AFINES,DENUNCIA,BOEDO,1
201301,DEPOSITO DE VEHICULOS / AUTOPARTES Y AFINES,DENUNCIA,VILLA CRESPO,1
201301,DEPOSITO DE VEHICULOS / AUTOPARTES Y AFINES,DENUNCIA,VILLA LUGANO,1
201301,DEPOSITO DE VIDRIO / CRISTALES Y AFINES,DENUNCIA,BALVANERA,2
201301,DESARROLLO URBANO,RECLAMO,ALMAGRO,6
201301,DESARROLLO URBANO,RECLAMO,BALVANERA,4
201301,DESARROLLO URBANO,RECLAMO,BARRACAS,4
201301,DESARROLLO URBANO,RECLAMO,BELGRANO,11
201301,DESARROLLO URBANO,RECLAMO,BOCA,1
201301,DESARROLLO URBANO,RECLAMO,CABALLITO,11
201301,DESARROLLO URBANO,RECLAMO,CHACARITA,3
201301,DESARROLLO URBANO,RECLAMO,COGHLAN,1
201301,DESARROLLO URBANO,RECLAMO,COLEGIALES,2
201301,DESARROLLO URBANO,RECLAMO,CONSTITUCION,5
201301,DESARROLLO URBANO,RECLAMO,FLORES,9
201301,DESARROLLO URBANO,RECLAMO,FLORESTA,3
201301,DESARROLLO URBANO,RECLAMO,LINIERS,2
201301,DESARROLLO URBANO,RECLAMO,MATADEROS,4
201301,DESARROLLO URBANO,RECLAMO,MONSERRAT,7
201301,DESARROLLO URBANO,RECLAMO,MONTE CASTRO,6
201301,DESARROLLO URBANO,RECLAMO,NUÑEZ,3
201301,DESARROLLO URBANO,RECLAMO,NUEVA POMPEYA,10
201301,DESARROLLO URBANO,RECLAMO,PALERMO,9
201301,DESARROLLO URBANO,RECLAMO,PARQUE AVELLANEDA,5
201301,DESARROLLO URBANO,RECLAMO,PARQUE CHACABUCO,2
201301,DESARROLLO URBANO,RECLAMO,PARQUE PATRICIOS,4
201301,DESARROLLO URBANO,RECLAMO,PATERNAL,1
201301,DESARROLLO URBANO,RECLAMO,RECOLETA,6
201301,DESARROLLO URBANO,RECLAMO,RETIRO,3
201301,DESARROLLO URBANO,RECLAMO,SAAVEDRA,5
201301,DESARROLLO URBANO,RECLAMO,SAN CRISTOBAL,5
201301,DESARROLLO URBANO,RECLAMO,SAN NICOLAS,1
201301,DESARROLLO URBANO,RECLAMO,VERSALLES,3
201301,DESARROLLO URBANO,RECLAMO,VILLA CRESPO,2
201301,DESARROLLO URBANO,RECLAMO,VILLA DEL PARQUE,9
201301,DESARROLLO URBANO,RECLAMO,VILLA DEVOTO,10
201301,DESARROLLO URBANO,RECLAMO,VILLA LUGANO,3
201301,DESARROLLO URBANO,RECLAMO,VILLA LURO,2
201301,DESARROLLO URBANO,RECLAMO,VILLA ORTUZAR,1
201301,DESARROLLO URBANO,RECLAMO,VILLA REAL,3
201301,DESARROLLO URBANO,RECLAMO,VILLA SANTA RITA,1
201301,DESARROLLO URBANO,RECLAMO,VILLA SOLDATI,4
201301,DESARROLLO URBANO,RECLAMO,VILLA URQUIZA,9
201301,DESPENSA / ALMACEN / HELADERIA / ETC.,DENUNCIA,ALMAGRO,1
201301,DESPENSA / ALMACEN / HELADERIA / ETC.,DENUNCIA,CABALLITO,1
201301,DESPENSA / ALMACEN / HELADERIA / ETC.,DENUNCIA,MATADEROS,1
201301,DESPENSA / ALMACEN / HELADERIA / ETC.,DENUNCIA,RECOLETA,1
201301,DESPENSA / ALMACEN / HELADERIA / ETC.,DENUNCIA,VILLA DEL PARQUE,2
201301,DISCOTECA,DENUNCIA,BELGRANO,1
201301,DISCOTECA,DENUNCIA,COLEGIALES,1
201301,DISCOTECA,DENUNCIA,FLORES,1
201301,DISCOTECA,DENUNCIA,MONSERRAT,1
201301,DISCOTECA,DENUNCIA,NUEVA POMPEYA,2
201301,DISCOTECA,DENUNCIA,PALERMO,2
201301,DISCOTECA,DENUNCIA,PATERNAL,1
201301,DISCOTECA,DENUNCIA,RETIRO,1
201301,DISCOTECA,DENUNCIA,SAN NICOLAS,1
201301,DISCOTECA,DENUNCIA,SAN TELMO,2
201301,DISCOTECA,DENUNCIA,VILLA SANTA RITA,1
201301,DONACION,SOLICITUD,COLEGIALES,1
201301,DONACION,SOLICITUD,NUÑEZ,1
201301,DONACION,SOLICITUD,PALERMO,9
201301,DONACION,SOLICITUD,SAN NICOLAS,1
201301,DONACION,SOLICITUD,VILLA CRESPO,1
201301,DONACION,SOLICITUD,VILLA DEVOTO,1
201301,DONACION,SOLICITUD,VILLA LURO,1
201301,DONACION,SOLICITUD,VILLA URQUIZA,2
201301,EMPRESA DE SERVICIOS DE LIMPIEZA / DESINFECCION,DENUNCIA,BOEDO,1
201301,EMPRESAS DE REMISES / TAXI / ALQUILER VEHICULOS,DENUNCIA,SAAVEDRA,1
201301,EMPRESAS DE TRANSPORTE DE CARGA,DENUNCIA,CABALLITO,1
201301,EMPRESAS DE TRANSPORTE DE CARGA,DENUNCIA,NUEVA POMPEYA,1
201301,EMPRESAS DE TRANSPORTE DE CARGA,DENUNCIA,VILLA LUGANO,1
201301,EMPRESAS DE TRANSPORTE DE CARGA,DENUNCIA,VILLA SOLDATI,1
201301,ESPACIO PUBLICO,DENUNCIA,ALMAGRO,19
201301,ESPACIO PUBLICO,DENUNCIA,BALVANERA,43
201301,ESPACIO PUBLICO,DENUNCIA,BARRACAS,6
201301,ESPACIO PUBLICO,DENUNCIA,BELGRANO,10
201301,ESPACIO PUBLICO,DENUNCIA,BOCA,11
201301,ESPACIO PUBLICO,DENUNCIA,BOEDO,10
201301,ESPACIO PUBLICO,DENUNCIA,CABALLITO,30
201301,ESPACIO PUBLICO,DENUNCIA,CHACARITA,5
201301,ESPACIO PUBLICO,DENUNCIA,COLEGIALES,9
201301,ESPACIO PUBLICO,DENUNCIA,CONSTITUCION,3
201301,ESPACIO PUBLICO,DENUNCIA,FLORES,20
201301,ESPACIO PUBLICO,DENUNCIA,FLORESTA,10
201301,ESPACIO PUBLICO,DENUNCIA,LINIERS,12
201301,ESPACIO PUBLICO,DENUNCIA,MATADEROS,5
201301,ESPACIO PUBLICO,DENUNCIA,MONSERRAT,11
201301,ESPACIO PUBLICO,DENUNCIA,MONTE CASTRO,4
201301,ESPACIO PUBLICO,DENUNCIA,NUÑEZ,10
201301,ESPACIO PUBLICO,DENUNCIA,NUEVA POMPEYA,7
201301,ESPACIO PUBLICO,DENUNCIA,PALERMO,48
201301,ESPACIO PUBLICO,DENUNCIA,PARQUE AVELLANEDA,6
201301,ESPACIO PUBLICO,DENUNCIA,PARQUE CHACABUCO,6
201301,ESPACIO PUBLICO,DENUNCIA,PARQUE CHAS,2
201301,ESPACIO PUBLICO,DENUNCIA,PARQUE PATRICIOS,3
201301,ESPACIO PUBLICO,DENUNCIA,PATERNAL,9
201301,ESPACIO PUBLICO,DENUNCIA,PUERTO MADERO,5
201301,ESPACIO PUBLICO,DENUNCIA,RECOLETA,26
201301,ESPACIO PUBLICO,DENUNCIA,RETIRO,11
201301,ESPACIO PUBLICO,DENUNCIA,SAAVEDRA,11
201301,ESPACIO PUBLICO,DENUNCIA,SAN CRISTOBAL,4
201301,ESPACIO PUBLICO,DENUNCIA,SAN NICOLAS,12
201301,ESPACIO PUBLICO,DENUNCIA,SAN TELMO,3
201301,ESPACIO PUBLICO,DENUNCIA,VELEZ SARSFIELD,4
201301,ESPACIO PUBLICO,DENUNCIA,VERSALLES,1
201301,ESPACIO PUBLICO,DENUNCIA,VILLA CRESPO,11
201301,ESPACIO PUBLICO,DENUNCIA,VILLA DEL PARQUE,7
201301,ESPACIO PUBLICO,DENUNCIA,VILLA DEVOTO,12
201301,ESPACIO PUBLICO,DENUNCIA,VILLA GRAL. MITRE,1
201301,ESPACIO PUBLICO,DENUNCIA,VILLA LUGANO,3
201301,ESPACIO PUBLICO,DENUNCIA,VILLA LURO,5
201301,ESPACIO PUBLICO,DENUNCIA,VILLA ORTUZAR,4
201301,ESPACIO PUBLICO,DENUNCIA,VILLA PUEYRREDON,2
201301,ESPACIO PUBLICO,DENUNCIA,VILLA REAL,2
201301,ESPACIO PUBLICO,DENUNCIA,VILLA RIACHUELO,3
201301,ESPACIO PUBLICO,DENUNCIA,VILLA SANTA RITA,1
201301,ESPACIO PUBLICO,DENUNCIA,VILLA SOLDATI,3
201301,ESPACIO PUBLICO,DENUNCIA,VILLA URQUIZA,10
201301,ESPACIO PUBLICO,RECLAMO,AGRONOMIA,1
201301,ESPACIO PUBLICO,RECLAMO,ALMAGRO,1
201301,ESPACIO PUBLICO,RECLAMO,BALVANERA,3
201301,ESPACIO PUBLICO,RECLAMO,BARRACAS,2
201301,ESPACIO PUBLICO,RECLAMO,BELGRANO,7
201301,ESPACIO PUBLICO,RECLAMO,BOEDO,3
201301,ESPACIO PUBLICO,RECLAMO,CABALLITO,6
201301,ESPACIO PUBLICO,RECLAMO,CHACARITA,1
201301,ESPACIO PUBLICO,RECLAMO,COLEGIALES,2
201301,ESPACIO PUBLICO,RECLAMO,CONSTITUCION,1
201301,ESPACIO PUBLICO,RECLAMO,FLORES,3
201301,ESPACIO PUBLICO,RECLAMO,MATADEROS,1
201301,ESPACIO PUBLICO,RECLAMO,MONSERRAT,2
201301,ESPACIO PUBLICO,RECLAMO,MONTE CASTRO,2
201301,ESPACIO PUBLICO,RECLAMO,NUÑEZ,1
201301,ESPACIO PUBLICO,RECLAMO,PALERMO,15
201301,ESPACIO PUBLICO,RECLAMO,PARQUE AVELLANEDA,1
201301,ESPACIO PUBLICO,RECLAMO,PARQUE CHACABUCO,4
201301,ESPACIO PUBLICO,RECLAMO,PARQUE PATRICIOS,4
201301,ESPACIO PUBLICO,RECLAMO,RECOLETA,3
201301,ESPACIO PUBLICO,RECLAMO,RETIRO,1
201301,ESPACIO PUBLICO,RECLAMO,SAAVEDRA,2
201301,ESPACIO PUBLICO,RECLAMO,SAN NICOLAS,1
201301,ESPACIO PUBLICO,RECLAMO,SAN TELMO,1
201301,ESPACIO PUBLICO,RECLAMO,VELEZ SARSFIELD,1
201301,ESPACIO PUBLICO,RECLAMO,VILLA CRESPO,2
201301,ESPACIO PUBLICO,RECLAMO,VILLA DEL PARQUE,4
201301,ESPACIO PUBLICO,RECLAMO,VILLA DEVOTO,2
201301,ESPACIO PUBLICO,RECLAMO,VILLA LUGANO,2
201301,ESPACIO PUBLICO,RECLAMO,VILLA LURO,3
201301,ESPACIO PUBLICO,RECLAMO,VILLA ORTUZAR,2
201301,ESPACIO PUBLICO,RECLAMO,VILLA PUEYRREDON,1
201301,ESPACIO PUBLICO,RECLAMO,VILLA REAL,1
201301,ESPACIO PUBLICO,RECLAMO,VILLA RIACHUELO,1
201301,ESPACIO PUBLICO,RECLAMO,VILLA SANTA RITA,1
201301,ESPACIO PUBLICO,RECLAMO,VILLA URQUIZA,4
201301,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,BALVANERA,2
201301,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,CONSTITUCION,1
201301,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,LINIERS,1
201301,ESTABLECIMIENTOS EDUCATIVOS,DENUNCIA,VILLA SOLDATI,1
201301,ESTABLECIMIENTOS EDUCATIVOS PRIMARIOS Y SECUNDARIOS,DENUNCIA,VILLA ORTUZAR,1
201301,"ESTABLECIMIENTOS EDUCATIVOS TERCIARIOS, UNIVERSITARIOS Y POSGRADO",DENUNCIA,CABALLITO,1
201301,ESTUDIO DE GRABACION DE SONIDOS,DENUNCIA,SAN NICOLAS,1
201301,EVENTOS,DENUNCIA,BARRACAS,1
201301,EVENTOS,DENUNCIA,BOEDO,1
201301,EVENTOS,DENUNCIA,CHACARITA,1
201301,EVENTOS,DENUNCIA,FLORES,1
201301,EVENTOS,DENUNCIA,MATADEROS,1
201301,EVENTOS,DENUNCIA,MONSERRAT,1
201301,EVENTOS,DENUNCIA,PALERMO,2
201301,EVENTOS,DENUNCIA,PARQUE AVELLANEDA,2
201301,EVENTOS,DENUNCIA,RECOLETA,2
201301,EVENTOS,DENUNCIA,SAAVEDRA,2
201301,EVENTOS,DENUNCIA,VILLA GRAL. MITRE,1
201301,EVENTOS,DENUNCIA,VILLA LURO,1
201301,EVENTOS,DENUNCIA,VILLA URQUIZA,1
201301,FABRICA,DENUNCIA,PARQUE AVELLANEDA,1
201301,FABRICA,DENUNCIA,VILLA CRESPO,1
201301,FABRICA,DENUNCIA,VILLA GRAL. MITRE,1
201301,FABRICA,DENUNCIA,VILLA SOLDATI,1
201301,FABRICA DE MARMOL / PORCELANA / YESO / PIEDRAS Y AFINES,DENUNCIA,PATERNAL,1
201301,FABRICA DE MUEBLES / CARPINTERIA / ASERRADERO,DENUNCIA,MATADEROS,1
201301,FABRICA DE MUEBLES / CARPINTERIA / ASERRADERO,DENUNCIA,VELEZ SARSFIELD,3
201301,FABRICA DE PLASTICO Y AFINES,DENUNCIA,VILLA SOLDATI,1
201301,FABRICA DE PRODUCTOS DE ELECTRICIDAD Y AFINES,DENUNCIA,NUEVA POMPEYA,1
201301,"FABRICA DE PRODUCTOS VARIOS (LIMPIEZA, ADORNO, ETC.)",DENUNCIA,PATERNAL,1
201301,"FABRICA DE PRODUCTOS VARIOS (LIMPIEZA, ADORNO, ETC.)",DENUNCIA,VILLA DEVOTO,1
201301,FABRICA TEXTIL / CUERO Y AFINES,DENUNCIA,BALVANERA,1
201301,FABRICA TEXTIL / CUERO Y AFINES,DENUNCIA,CABALLITO,1
201301,FABRICA TEXTIL / CUERO Y AFINES,DENUNCIA,MATADEROS,1
201301,FABRICA TEXTIL / CUERO Y AFINES,DENUNCIA,VILLA GRAL. MITRE,1
201301,FARMACIA / PERFUMERIA,DENUNCIA,BALVANERA,1
201301,FARMACIA / PERFUMERIA,DENUNCIA,PALERMO,1
201301,FARMACIA / PERFUMERIA,DENUNCIA,PUERTO MADERO,1
201301,FARMACIA / PERFUMERIA,DENUNCIA,RECOLETA,1
201301,FERIAS Y MERCADOS,DENUNCIA,BELGRANO,1
201301,FERIAS Y MERCADOS,DENUNCIA,COLEGIALES,1
201301,FERIAS Y MERCADOS,DENUNCIA,PALERMO,1
201301,FERIAS Y MERCADOS,DENUNCIA,VILLA LUGANO,1
201301,FERRETERIA / PINTURERIA / CERRAJERIA,DENUNCIA,BALVANERA,1
201301,FERRETERIA / PINTURERIA / CERRAJERIA,DENUNCIA,VILLA CRESPO,1
201301,GALERIA Y CENTRO COMERCIAL,DENUNCIA,BOCA,1
201301,GALERIA Y CENTRO COMERCIAL,DENUNCIA,CABALLITO,1
201301,GERIATRICO,DENUNCIA,LINIERS,1
201301,GERIATRICO,DENUNCIA,PARQUE PATRICIOS,1
201301,GERIATRICO,DENUNCIA,SAAVEDRA,1
201301,GERIATRICO,DENUNCIA,VILLA DEVOTO,2
201301,GERIATRICO,DENUNCIA,VILLA LUGANO,3
201301,GERIATRICO,DENUNCIA,VILLA ORTUZAR,1
201301,GERIATRICO,DENUNCIA,VILLA SANTA RITA,1
201301,GERIATRICO,DENUNCIA,VILLA URQUIZA,1
201301,GIMNASIO,DENUNCIA,CHACARITA,1
201301,GIMNASIO,DENUNCIA,NUÑEZ,1
201301,GIMNASIO,DENUNCIA,VILLA URQUIZA,2
201301,GUARDERIA / JARDIN DE INFANTES / PREESCOLAR,DENUNCIA,RECOLETA,1
201301,GUARDERIA / JARDIN DE INFANTES / PREESCOLAR,DENUNCIA,SAN NICOLAS,1
201301,HERRERIA / VIDRIERIA,DENUNCIA,COGHLAN,3
201301,HERRERIA / VIDRIERIA,DENUNCIA,SAN CRISTOBAL,1
201301,HERRERIA / VIDRIERIA,DENUNCIA,VILLA LUGANO,3
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,BALVANERA,3
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,BOCA,1
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,FLORES,2
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,MONTE CASTRO,1
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,NUEVA POMPEYA,1
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,PARQUE PATRICIOS,1
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,RECOLETA,1
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,SAN CRISTOBAL,1
201301,HOSPITAL / SANATORIO / CLINICA CON INTERNACION,DENUNCIA,VILLA GRAL. MITRE,1
201301,HOTEL / APPART,DENUNCIA,ALMAGRO,1
201301,HOTEL / APPART,DENUNCIA,BALVANERA,5
201301,HOTEL / APPART,DENUNCIA,BARRACAS,2
201301,HOTEL / APPART,DENUNCIA,CABALLITO,1
201301,HOTEL / APPART,DENUNCIA,COLEGIALES,1
201301,HOTEL / APPART,DENUNCIA,CONSTITUCION,1
201301,HOTEL / APPART,DENUNCIA,FLORES,2
201301,HOTEL / APPART,DENUNCIA,FLORESTA,2
201301,HOTEL / APPART,DENUNCIA,MONSERRAT,6
201301,HOTEL / APPART,DENUNCIA,RECOLETA,1
201301,HOTEL / APPART,DENUNCIA,SAN NICOLAS,1
201301,HOTEL / APPART,DENUNCIA,SAN TELMO,2
201301,HOTEL / APPART,DENUNCIA,VILLA CRESPO,1
201301,HOTEL / APPART,DENUNCIA,VILLA PUEYRREDON,1
201301,HOTEL / APPART,DENUNCIA,VILLA SANTA RITA,1
201301,INDUMENTARIA / CALZADO / MARROQUINERIA,DENUNCIA,FLORES,1
201301,INDUMENTARIA / CALZADO / MARROQUINERIA,DENUNCIA,PALERMO,2
201301,INDUMENTARIA / CALZADO / MARROQUINERIA,DENUNCIA,VILLA CRESPO,1
201301,JARDIN BOTANICO,RECLAMO,BALVANERA,1
201301,JARDIN BOTANICO,RECLAMO,PALERMO,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,BALVANERA,3
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,BARRACAS,2
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,BELGRANO,2
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,BOEDO,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,COLEGIALES,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,CONSTITUCION,2
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,LINIERS,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,MONSERRAT,2
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,MONTE CASTRO,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,PALERMO,3
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,PARQUE AVELLANEDA,3
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,PARQUE PATRICIOS,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,PATERNAL,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,RECOLETA,4
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,SAN NICOLAS,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,VELEZ SARSFIELD,1
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,VILLA DEVOTO,2
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,VILLA LUGANO,2
201301,KIOSCO / MAXIKIOSCO,DENUNCIA,VILLA PUEYRREDON,2
201301,LABORATORIO,DENUNCIA,CONSTITUCION,2
201301,LAVADERO DE AUTOS,DENUNCIA,CABALLITO,1
201301,LAVADERO DE AUTOS,DENUNCIA,FLORESTA,1
201301,LAVADERO DE AUTOS,DENUNCIA,LINIERS,1
201301,LAVADERO DE AUTOS,DENUNCIA,MATADEROS,2
201301,LAVADERO DE AUTOS,DENUNCIA,NUEVA POMPEYA,1
201301,LAVADERO DE AUTOS,DENUNCIA,PALERMO,1
201301,LAVADERO DE AUTOS,DENUNCIA,VILLA ORTUZAR,2
201301,LAVADERO DE AUTOS,DENUNCIA,VILLA PUEYRREDON,1
201301,LAVADERO DE AUTOS,DENUNCIA,VILLA URQUIZA,1
201301,LIBRERIA / PAPELERIA / EDITORIAL,DENUNCIA,COLEGIALES,1
201301,LIMPIEZA / DESINFECCION,DENUNCIA,SAN NICOLAS,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,ALMAGRO,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,BELGRANO,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,LINIERS,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,MONSERRAT,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,PALERMO,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,RECOLETA,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,SAN CRISTOBAL,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,VILLA CRESPO,1
201301,"LOCAL CON BAILE (BAR, PUB, RESTAURANT, OTROS)",DENUNCIA,VILLA DEVOTO,2
201301,LOCUTORIO / CORREO / AGENCIA DE LOTERIA,DENUNCIA,PARQUE PATRICIOS,1
201301,LOCUTORIO / CORREO / AGENCIA DE LOTERIA,DENUNCIA,RECOLETA,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,ALMAGRO,8
201301,MAL ESTACIONAMIENTO,DENUNCIA,BALVANERA,7
201301,MAL ESTACIONAMIENTO,DENUNCIA,BARRACAS,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,BELGRANO,3
201301,MAL ESTACIONAMIENTO,DENUNCIA,CHACARITA,2
201301,MAL ESTACIONAMIENTO,DENUNCIA,COGHLAN,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,COLEGIALES,4
201301,MAL ESTACIONAMIENTO,DENUNCIA,CONSTITUCION,6
201301,MAL ESTACIONAMIENTO,DENUNCIA,FLORES,7
201301,MAL ESTACIONAMIENTO,DENUNCIA,FLORESTA,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,MATADEROS,2
201301,MAL ESTACIONAMIENTO,DENUNCIA,MONSERRAT,3
201301,MAL ESTACIONAMIENTO,DENUNCIA,NUÑEZ,15
201301,MAL ESTACIONAMIENTO,DENUNCIA,NUEVA POMPEYA,8
201301,MAL ESTACIONAMIENTO,DENUNCIA,PALERMO,24
201301,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE AVELLANEDA,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE CHACABUCO,2
201301,MAL ESTACIONAMIENTO,DENUNCIA,PARQUE PATRICIOS,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,PATERNAL,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,PUERTO MADERO,11
201301,MAL ESTACIONAMIENTO,DENUNCIA,RECOLETA,9
201301,MAL ESTACIONAMIENTO,DENUNCIA,RETIRO,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,SAAVEDRA,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,SAN CRISTOBAL,2
201301,MAL ESTACIONAMIENTO,DENUNCIA,SAN NICOLAS,2
201301,MAL ESTACIONAMIENTO,DENUNCIA,SAN TELMO,5
201301,MAL ESTACIONAMIENTO,DENUNCIA,VILLA CRESPO,6
201301,MAL ESTACIONAMIENTO,DENUNCIA,VILLA DEL PARQUE,3
201301,MAL ESTACIONAMIENTO,DENUNCIA,VILLA DEVOTO,3
201301,MAL ESTACIONAMIENTO,DENUNCIA,VILLA LURO,1
201301,MAL ESTACIONAMIENTO,DENUNCIA,VILLA ORTUZAR,1
